cfips,microbusiness_density
39131,1.551121676923077
35041,1.5510464589743589
27151,1.5496801153846154
17157,1.5490697205128205
51155,1.5490424410256411
29171,1.5489256666666666
13109,1.5483162205128205
17185,1.5482276153846153
29087,1.5434393974358973
51029,1.5428928384615386
39137,1.5427478820512819
40079,1.5413852076923076
05059,1.5381803666666667
42109,1.5379174512820513
51025,1.5370237692307693
18139,1.5367843974358975
37047,1.5366390384615385
42113,1.5336532615384617
42061,1.530998382051282
05121,1.5302408897435897
45027,1.5298453692307692
05037,1.529193417948718
29003,1.5290891538461537
47077,1.528542241025641
17013,1.5273585025641025
48079,1.5257789871794871
13033,1.5249390153846154
01027,1.524552717948718
56027,1.524187841025641
22077,1.5229969
48195,1.5190609025641026
17107,1.5172551384615385
13131,1.5167196769230769
48189,1.515175441025641
19039,1.5149584743589743
35025,1.5146312102564103
40127,1.5145509333333333
37033,1.5129922282051282
38045,1.5101714566666666
19023,1.509149153846154
13107,1.5084470846153846
47181,1.5083110205128205
29179,1.5057705794871794
27125,1.5040748615384614
13053,1.5031257897435897
31073,1.5021352615384616
55019,1.5002216256410255
18015,1.4994229358974358
19145,1.4991490333333333
39079,1.498808494871795
27105,1.4985906641025641
48263,1.494438743076923
01093,1.4915742666666667
45011,1.4898250692307693
40149,1.4880221564102563
48353,1.4877246666666666
48357,1.4869633641025641
37003,1.4868093333333332
18017,1.4867510846153846
22025,1.4847854802564104
46043,1.4845638897435898
51037,1.4843571871794872
29185,1.4834481794871794
30109,1.48334775
51111,1.4832582051282053
28085,1.4820791615384614
28093,1.4819274692307691
20089,1.481721817948718
27089,1.481566523076923
28009,1.480870923076923
21137,1.476809623076923
13081,1.4756724512820514
48095,1.473858845128205
48075,1.4720633282051283
21155,1.4711499589743589
28043,1.4697721256410257
21097,1.4670869
48475,1.4668106923076922
13019,1.4610951512820514
38099,1.4610652666666668
48169,1.4603865076923077
29063,1.4595223025641026
21123,1.4572384410256412
48297,1.4566148487179487
47013,1.4548235999999999
46091,1.4546833512820514
13197,1.454061158974359
20163,1.4533964128205128
51149,1.4525388794871794
26013,1.4509399333333333
28139,1.447869082051282
39065,1.446250705128205
31147,1.4453539333333332
28067,1.4445763871794872
27081,1.4441309641025641
38075,1.4427721333333334
01013,1.442521733076923
17045,1.439711282051282
17187,1.4382614641025642
51185,1.4378949307692308
20153,1.4375426974358974
29169,1.4352354897435897
30087,1.4350338512820513
01133,1.4337708333333334
40015,1.4316067435897435
40099,1.4310041179487178
55053,1.4307158102564104
17079,1.4288724666666666
48145,1.4278317076923077
17173,1.4276920333333334
29197,1.4276719051282052
29033,1.426538094871795
37017,1.4263456435897435
38019,1.425689641025641
13149,1.4249233384615385
40113,1.4235923846153846
48261,1.4219342092307692
28011,1.4216664128205128
55015,1.4214795717948718
18123,1.4206483974358974
48057,1.4202312282051281
47109,1.4200882487179487
18009,1.4181278666666666
22029,1.4177843948717948
13023,1.4171492487179487
47137,1.417127158974359
47017,1.4157461846153847
31051,1.4149571897435897
47025,1.4146289435897437
19197,1.4126974487179487
17023,1.411751505128205
02185,1.4084725282051282
48401,1.408167430769231
47023,1.4067865076923076
47131,1.4060046179487178
28127,1.4059354871794874
48341,1.4053372923076923
19115,1.403475117948718
48403,1.4026019128205127
17051,1.4000266974358975
47045,1.3998705384615384
21071,1.3993682717948717
24039,1.399306241025641
48283,1.3983834487179487
13065,1.3953392820512822
17035,1.3941128666666667
28027,1.3938584
20057,1.391449282051282
29135,1.3909728615384616
38037,1.3908202410256412
30071,1.390575064102564
28099,1.390096723076923
12047,1.3889246256410257
51173,1.3876137282051282
19133,1.3869124923076923
20105,1.386311453846154
01091,1.385717623076923
13239,1.3821680453846155
22011,1.3811935307692307
19179,1.3805894564102563
20083,1.3803867256410256
28039,1.379855646153846
29221,1.3768287282051281
13303,1.3765474282051282
01017,1.3756632717948718
22009,1.375402664102564
31023,1.3750902076923077
01057,1.3732428076923076
35059,1.3717480358974359
29069,1.3684815615384616
13267,1.3618282512820512
21091,1.3598468666666665
28103,1.3580628717948717
48253,1.354652725897436
48191,1.3527235205128205
05109,1.3522083692307694
48415,1.3510605053846154
40129,1.3509566692307693
37117,1.3489046282051282
37185,1.3487219923076923
45001,1.348683423076923
17149,1.3453238615384615
39125,1.3449073769230768
38049,1.3425686923076923
18079,1.3420719717948717
13005,1.3416061153846155
29227,1.3401448564102565
40121,1.3392222846153847
20109,1.339201958974359
29079,1.3369308666666666
38065,1.336593087179487
01061,1.3360473717948718
54057,1.3354742384615386
29085,1.3344863
21041,1.3341951435897437
40053,1.3338805333333332
22047,1.3326764692307693
46023,1.332238735897436
18149,1.332019417948718
20187,1.3317792492307692
29075,1.3315778282051283
31097,1.3298538897435896
21077,1.3292918743589743
17169,1.3286751743589742
48197,1.328454594871795
17065,1.327194853846154
21089,1.326757664102564
47121,1.3253089999999998
01023,1.3235160820512821
27101,1.3235095846153846
21099,1.3229388128205126
39105,1.3201578666666667
29163,1.3187487282051282
46049,1.3182826692307692
39047,1.3171859692307692
01047,1.316781376923077
04011,1.316257435897436
26085,1.3106860333333334
05075,1.3080293743589744
05069,1.3059060948717949
18103,1.3011548384615386
05147,1.299995753846154
48009,1.2991526512820513
21003,1.295462464102564
20165,1.29428841
28037,1.2936867974358974
22117,1.2920985435897434
21057,1.291026723076923
54067,1.2901975794871794
31091,1.2897144220512822
45089,1.2890889717948717
16061,1.287624741025641
51195,1.2872290666666668
29041,1.2868755974358974
28063,1.2846229384615384
55119,1.2843005205128206
02016,1.2837287358974359
12013,1.2824230817948719
48227,1.2824216512820514
21181,1.2787356589743588
21135,1.2768078743589744
37065,1.2762029897435898
01029,1.2747313282051282
13183,1.274176282051282
54085,1.2739509948717949
29081,1.2737176205128207
20047,1.272056676923077
01079,1.2719000307692307
01007,1.2708343358974359
01063,1.2697649666666666
19047,1.269582112820513
13027,1.2671649974358974
37079,1.2663166133333332
17057,1.2661604487179487
48437,1.2657432307692307
47127,1.263581141025641
18155,1.2622681256410255
29111,1.2617330025641025
05149,1.2614091205128206
38063,1.2604898946153846
28159,1.259601469230769
38041,1.2592412538461537
28023,1.2588016684615384
54099,1.2519442974358974
21115,1.2503395256410257
20081,1.2495569256410257
17061,1.247038253846154
42053,1.2463375692307692
05027,1.2453519897435898
01085,1.2450889256410256
27073,1.2418161948717947
51143,1.2399533999999999
45067,1.2396680769230768
51021,1.2373485282051282
40141,1.236892265897436
05093,1.2363316307692307
20053,1.2329084717948717
29125,1.2289632582051282
28151,1.2288203743589743
31085,1.2278338535897435
39127,1.2274835846153846
48383,1.224247476923077
21149,1.223360475897436
05061,1.2202571025641025
37165,1.2193924179487179
22111,1.2188154256410255
13125,1.2179646574358973
40069,1.2172488230769232
48017,1.215565558974359
37153,1.2149620282051283
48323,1.213683023076923
05103,1.211020317948718
18121,1.2105451564102565
40057,1.2100437102564103
45025,1.2061612487179487
20001,1.2037804974358974
28031,1.2033577307692307
47151,1.2027471923076922
37073,1.2008633451282051
48239,1.1998623615384616
13049,1.1985339923076923
45017,1.196452858974359
30051,1.1959233205128206
17087,1.194436487179487
54045,1.1936144512820515
21055,1.188136276923077
13235,1.1867870743589743
40107,1.1829678107692307
13213,1.1820046307692307
20067,1.1816055666666667
47027,1.1775065238461537
30103,1.1749719766666666
51035,1.1744337307692307
21195,1.1732859666666666
46089,1.1728610225641027
21177,1.1724635420512821
47069,1.1723247384615385
48273,1.171978717948718
51167,1.171123546153846
54087,1.1709818692307692
31125,1.1690915192307691
51105,1.167610737948718
01019,1.1675664692307692
22093,1.1672912820512822
29035,1.1665222897435898
13007,1.166488771794872
54053,1.1657731405128204
05047,1.165635294871795
31069,1.1632031897435897
40105,1.1623758076923076
21033,1.158238723076923
28019,1.1577657992307693
22083,1.1574234974358975
28141,1.1549823964102564
54013,1.1444580307692307
40139,1.1376200923076922
20189,1.1349911666666666
26071,1.1345780615384615
05017,1.1331180317948717
18125,1.1330392166666665
19135,1.1315908358974358
45009,1.1314539089743592
45021,1.1301261153846154
46009,1.1296217451282051
19009,1.128939622051282
13269,1.1287747417948717
47175,1.1278647753846154
48301,1.1202253897435897
48343,1.119006946153846
29143,1.1180865153846153
20145,1.1169401925641027
16063,1.1151807317948719
51049,1.114243921025641
29133,1.1134185641025642
22081,1.112084853076923
48105,1.109197884102564
20071,1.1072166225641025
20195,1.106007053076923
21183,1.104822
28083,1.103840105128205
05003,1.1026079538461537
01005,1.1025214953846154
17125,1.0984929258974359
37187,1.0978582887179489
05107,1.097105278205128
01035,1.0970019458974358
40133,1.0923332684615386
29173,1.0906273
37015,1.08890473
38073,1.0867855669230768
20135,1.085575645897436
21031,1.082750394102564
13249,1.0814457820512822
01025,1.081266377948718
21201,1.0803455317948718
37131,1.0789367605128204
28017,1.078048612051282
13161,1.076858782051282
20175,1.0764133630769233
02013,1.0758133748717948
28117,1.072864187179487
48487,1.069895035897436
45049,1.069493716153846
35031,1.0690010912820513
45061,1.0673140582051281
40029,1.0657063607692308
40003,1.0647289992307691
13165,1.0638082112820513
20207,1.059502414102564
28029,1.0550971164102565
48495,1.054796098974359
40005,1.0535140787179487
20093,1.0530765233333332
05053,1.05274335025641
40011,1.0519957387179486
37155,1.048912304102564
05083,1.04837993
54063,1.0479482407692307
21011,1.0451752769230769
31057,1.0451053605128204
48025,1.04469992
51169,1.0430894274358973
01131,1.041797344871795
13205,1.0397451828205129
37061,1.0395785982051282
40077,1.0366235994871795
48117,1.0358030871794872
13099,1.034967561025641
01099,1.0320896861538462
51163,1.0308897687179486
22039,1.0304574076923079
19035,1.0277883917948718
47111,1.0272471156410257
35006,1.0269837323076922
38083,1.026910442051282
22027,1.0251203317948718
38095,1.025029254871795
12067,1.024209504871795
05011,1.0240873415384617
22085,1.0237843523076924
29223,1.0208912666666667
28115,1.0189119074358974
31037,1.0165283982051283
12125,1.0146364694871794
40075,1.013444825128205
22043,1.0131066133333333
22013,1.0116032402564104
46003,1.0079303343589743
01041,1.0070835446153845
22049,1.0047705900000001
48271,1.004035641025641
21013,1.0010948661538461
17101,1.0004966435897436
37007,1.0002748228205127
40061,0.9998754889743591
45087,0.9997693492307692
01065,0.9981254792307692
47083,0.9959116648717949
48405,0.9958628517948719
01119,0.9956470302564102
17145,0.9955288994871796
46109,0.9913565233333335
18171,0.9893677107692307
28057,0.9892105125641026
21225,0.9868010958974358
39121,0.9844464825641026
13201,0.9816618235897436
28157,0.9813416797435898
54051,0.9774732264102565
13253,0.9731377912820514
17191,0.9713790551282051
48393,0.9695108617948717
28143,0.9670515061538462
21127,0.9637811012820513
48335,0.9604437602564102
48103,0.9589912161538462
13091,0.9575188853846154
28097,0.9549438397435898
47007,0.9534880776923077
39163,0.953295668974359
21169,0.9508236751282052
40063,0.9449445766666665
05057,0.9434183394871795
13273,0.9426836928205128
47075,0.9425967835897435
13141,0.9417297200000001
05111,0.9410514835897436
31005,0.9390373641025641
35019,0.9366304782051282
48107,0.9347173171794873
22059,0.9287074397435898
21171,0.928509814871795
19159,0.9281138405128205
28015,0.9275800307692308
20039,0.9215492920512821
28061,0.9168618261538461
13283,0.916482927948718
01129,0.9161506774358975
01011,0.9151385412820512
47067,0.9100786817948718
22067,0.9096265317948717
28125,0.9063546599999999
28013,0.9053354346153847
54023,0.9023223582051282
46085,0.8989276538461538
48389,0.8973830876923077
40001,0.897232813076923
38087,0.8966757205128204
28051,0.8929951602564102
05133,0.8919424333333333
21087,0.8909109369230769
37091,0.8908747133333333
37103,0.8908299492307693
54095,0.8897377571794871
54091,0.8893447800000001
38081,0.8844470664102564
51053,0.8797429823076924
28095,0.8784266966666666
48131,0.8701649664102564
17017,0.8682409271794871
05095,0.8680164815384617
28007,0.8664183928205128
42023,0.86287443
46069,0.8619782502564102
05073,0.8597718712820512
28079,0.8548358617948717
01075,0.8542493764102564
13173,0.8524682643589744
54009,0.8514754256410256
28053,0.8504633182051282
22003,0.849006697948718
21121,0.8454601146153846
54001,0.8446917687179487
13001,0.8445239766666668
08011,0.8444605584615383
13193,0.8414245364102564
21231,0.83988631
21193,0.8385735705128204
48109,0.8382072956410257
05081,0.8337405161538461
48163,0.8279562694871796
13263,0.8263430741025641
12043,0.8261867282051282
45033,0.8256111464102565
28119,0.821032747948718
05041,0.81669182
21233,0.8162175264102565
05099,0.8156771107692308
54015,0.814573561025641
29181,0.8143384941025641
13321,0.8102591741025641
08025,0.8096954625641026
05025,0.8094912948717948
17151,0.8094852112820513
48173,0.8088020802564103
48501,0.8078784105128205
54059,0.8054618989743589
28163,0.8046480202564102
38047,0.8040443179487179
13003,0.8013641333333333
38005,0.8010785615384615
39111,0.8001039215384615
38085,0.7998289030769231
13011,0.7993836353846154
47097,0.7977421764102564
16033,0.7970271471794872
29155,0.7934018053846155
21043,0.7882913943589743
54043,0.7868327176923077
21133,0.7865870510256411
05117,0.7851237797435897
05043,0.7844830056410256
21203,0.7843419256410257
39115,0.781162137948718
21025,0.7776185164102564
13155,0.7775729664102564
48421,0.7708676982051282
48247,0.7657430771794872
47129,0.7642600128205128
48249,0.7634605164102565
13061,0.7594200028205128
13259,0.7573855146153846
21187,0.7569969041025641
02050,0.7501382923076922
21095,0.7487366592307693
54073,0.748439671025641
48069,0.7481625805128205
29129,0.7462367553846153
51600,0.742869836923077
45005,0.7341535428205128
28155,0.7313138312820513
54007,0.7296584738461538
29045,0.723370224102564
22127,0.7224589294871795
13315,0.7207038415384616
40033,0.7197604946153847
31015,0.7195310664102564
13309,0.7190415141025641
22091,0.7180122766666667
13167,0.7177447556410257
22007,0.7166110153846154
47095,0.7137391674358974
21007,0.7134758184615385
28123,0.7125807630769231
05021,0.7107912607692308
48489,0.7060387715384616
48351,0.7051737292307693
21159,0.7049510951282051
28133,0.7014842194871794
01105,0.6996518594871795
21105,0.6987834846153846
51051,0.6984874761538462
21129,0.6964706638461539
48207,0.694977517948718
48127,0.6949007387179488
28065,0.6938892041025642
01107,0.6918399707692308
17047,0.6880942571794871
29211,0.6867808894871795
05077,0.6797602220512821
28153,0.674108638974359
21109,0.665887677948718
13243,0.6593602574358974
05067,0.6587488266666667
01037,0.6533296141025641
51027,0.6525422276923077
45069,0.6495710412820512
13093,0.645303166923077
54017,0.6447568146153846
28129,0.6434616897435897
05127,0.643343928974359
37177,0.642545123076923
17071,0.6402585828205128
22123,0.6362112015384616
28077,0.6322706048717949
46121,0.6320244961538461
54047,0.6317959035897436
22023,0.62102759
21119,0.6144601861538462
21061,0.6132016323076923
30011,0.6073259743589744
05123,0.603773793076923
28111,0.5970160517948718
13271,0.5918060958974359
54105,0.5888958074358974
31167,0.5795621682051282
55078,0.5743902115384615
54021,0.5701586051282052
13209,0.5688586805128205
28005,0.5560534748717948
21147,0.5548019453846154
22065,0.5543294369230769
13307,0.5467052641025641
22035,0.5448822874358975
21175,0.5423969420512821
13079,0.5423746387179487
38079,0.5415107825641026
13037,0.5340488330769231
46007,0.5293012661538462
48505,0.5287198725641026
48427,0.5278667861538462
46017,0.5274353251282051
45081,0.5261961425641025
21053,0.523904221025641
05039,0.5238163397435898
21051,0.5191085228205129
28021,0.5109382835897436
31077,0.5058294715384616
31165,0.49357608923076923
48507,0.49002531974358976
54005,0.48919825538461537
31115,0.48527510487179487
48205,0.4766170892307693
48033,0.47609316025641024
54101,0.4655937392307692
21131,0.46408829256410256
21235,0.46287839487179483
31183,0.45972901589743587
28069,0.4465284792307692
54109,0.44616666487179485
02188,0.44012068025641027
13265,0.43823983051282056
28135,0.43752435564102565
05013,0.4149086058974359
48047,0.4115553525641026
21153,0.40386225794871794
28041,0.376389282051282
21189,0.3749622605128205
21063,0.3631287294871795
46031,0.3590967533333333
51685,0.3449570669230769
31009,0.33113503666666666
05079,0.32851602512820516
46137,0.3138564605128205
29067,0.20746584820512817
51081,0.16432743
13101,0.07322704451282051
28055,0.06384645405128204
